loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,loan_status
6000.0, 36 months,  9.44%,192.03,B,B1,WAREHOUSE MANAGER,10+ years,MORTGAGE,53250.0,Source Verified,debt_consolidation,Debt consolidation,GA,21.66,0.0,Oct-2001,660.0,664.0,0.0,81.0,66.0,8.0,1.0,8047.0,55.1%,30.0,w,0
3000.0, 36 months,  9.16%,95.63,B,B2,Store Clerk,2 years,RENT,44000.0,Not Verified,home_improvement,Home improvement,NY,13.74,0.0,Feb-2013,750.0,754.0,1.0,,,6.0,0.0,2458.0,14%,6.0,w,0
7500.0, 36 months,  7.99%,233.24,A,A4,Server,8 years,RENT,69500.0,Not Verified,medical,Medical expenses,FL,28.34,0.0,Nov-2001,740.0,744.0,1.0,46.0,,20.0,0.0,1466.0,4.9%,44.0,f,0
16000.0, 60 months, 15.57%,385.45,C,C3,Admin,6 years,MORTGAGE,45000.0,Source Verified,home_improvement,Home improvement,OK,10.72,0.0,Apr-1999,705.0,709.0,1.0,32.0,,13.0,0.0,1906.0,16.9%,18.0,w,0
15000.0, 36 months, 17.76%,540.49,D,D1,RN,6 years,MORTGAGE,72000.0,Verified,other,paydowndeb,WV,30.26,0.0,Oct-1990,700.0,704.0,0.0,,,16.0,0.0,40173.0,64.3%,37.0,f,0
12000.0, 60 months, 14.08%,279.72,C,C3,Truck driver,10+ years,MORTGAGE,88000.0,Not Verified,debt_consolidation,Debt consolidation,MA,2.29,0.0,May-2004,710.0,714.0,0.0,,95.0,6.0,1.0,5122.0,44.5%,10.0,w,0
12000.0, 36 months,  6.92%,370.09,A,A4,Vice President / Plant Manager,10+ years,MORTGAGE,145000.0,Not Verified,debt_consolidation,Debt consolidation,GA,8.58,0.0,Apr-1999,715.0,719.0,1.0,,,12.0,0.0,18174.0,46%,24.0,w,0
25000.0, 36 months, 19.99%,928.97,D,D4,Diesel technician ,5 years,MORTGAGE,90000.0,Verified,debt_consolidation,Debt consolidation,AZ,29.63,0.0,Jul-2008,675.0,679.0,0.0,46.0,,9.0,0.0,2491.0,41.5%,12.0,f,1
17000.0, 36 months, 19.99%,631.7,E,E4,Fianace secatary ,8 years,RENT,50000.0,Verified,other,Other,FL,26.2,0.0,Feb-2006,680.0,684.0,0.0,,,11.0,0.0,18903.0,49.1%,16.0,f,1
20000.0, 60 months, 16.91%,496.09,C,C5,City Planning Associate,3 years,RENT,75000.0,Not Verified,debt_consolidation,Debt consolidation,CA,22.08,0.0,Sep-2006,770.0,774.0,5.0,,,13.0,0.0,2495.0,6%,36.0,w,0
16800.0, 60 months, 13.67%,388.04,C,C3,Reading Coach,5 years,MORTGAGE,56600.0,Verified,debt_consolidation,Debt consolidation,NM,29.92,0.0,Aug-2007,680.0,684.0,0.0,25.0,,18.0,0.0,7363.0,58.9%,26.0,w,0
15100.0, 36 months, 20.75%,566.96,E,E2,Sr. Program Coordinator ,10+ years,MORTGAGE,42000.0,Source Verified,debt_consolidation,Debt consolidation,FL,37.26,1.0,May-1981,660.0,664.0,2.0,6.0,42.0,19.0,1.0,4139.0,20.8%,39.0,f,0
10200.0, 36 months, 11.49%,336.31,B,B5,scanning techican,7 years,RENT,69000.0,Source Verified,credit_card,Credit card refinancing,MA,9.22,2.0,Dec-2003,660.0,664.0,0.0,23.0,,12.0,0.0,2982.0,35.9%,22.0,f,1
24000.0, 60 months, 24.49%,697.28,E,E3,Police officer ,10+ years,MORTGAGE,170000.0,Not Verified,other,Other,NJ,9.11,0.0,May-1995,665.0,669.0,2.0,46.0,85.0,17.0,1.0,26152.0,85.5%,27.0,f,0
3000.0, 36 months, 23.40%,116.76,E,E1,Accounts Receivable,1 year,MORTGAGE,47000.0,Source Verified,home_improvement,Home improvement,NY,7.48,3.0,Jun-1998,665.0,669.0,0.0,15.0,,5.0,0.0,2360.0,69.4%,16.0,w,0
6000.0, 36 months, 13.99%,205.04,C,C3,Satalite technician,9 years,RENT,55000.0,Verified,other,Other,CA,13.27,0.0,Oct-2005,700.0,704.0,0.0,,,6.0,0.0,9579.0,56%,20.0,w,1
14000.0, 36 months,  5.32%,421.61,A,A1,Producer,2 years,RENT,132000.0,Not Verified,credit_card,Credit card refinancing,CA,18.07,0.0,Aug-2003,730.0,734.0,0.0,,,17.0,0.0,11091.0,48.2%,43.0,w,0
15000.0, 36 months,  5.93%,455.86,A,A1,Senior Account Manager,3 years,RENT,100000.0,Source Verified,debt_consolidation,Debt consolidation,MN,7.2,0.0,Jun-2004,725.0,729.0,0.0,,,11.0,0.0,17002.0,87.2%,26.0,w,0
5000.0, 36 months, 19.72%,185.11,D,D5,kinray,6 years,RENT,40000.0,Not Verified,credit_card,Lending Loan,NY,6.12,0.0,Mar-2008,660.0,664.0,2.0,,,10.0,0.0,5395.0,35%,19.0,w,0
10000.0, 36 months, 16.14%,352.27,C,C4,Staff,< 1 year,RENT,38000.0,Source Verified,credit_card,Credit card refinancing,FL,27.42,0.0,Apr-2011,690.0,694.0,0.0,,,4.0,0.0,5227.0,90.1%,24.0,w,1
6000.0, 36 months, 13.99%,205.04,C,C4,CNA,8 years,OWN,28000.0,Source Verified,credit_card,Credit card refinancing,CA,34.41,0.0,Mar-2008,700.0,704.0,3.0,,,10.0,0.0,3102.0,48.5%,10.0,f,0
16800.0, 36 months,  9.99%,542.01,B,B3,,,MORTGAGE,70000.0,Not Verified,debt_consolidation,Debt consolidation,CA,26.21,1.0,Aug-1996,690.0,694.0,1.0,17.0,,15.0,0.0,11767.0,35.5%,35.0,f,0
9250.0, 36 months,  8.90%,293.72,A,A5,MBM Corporation,10+ years,OWN,26769.6,Verified,debt_consolidation,consolidation loan,NC,32.72,0.0,Jul-1993,715.0,719.0,0.0,,,13.0,0.0,24405.0,40.9%,23.0,f,0
5600.0, 36 months, 15.05%,194.27,C,C4,District Manager,10+ years,MORTGAGE,40000.0,Verified,credit_card,Credit card refinancing,CO,40.35,3.0,Nov-1992,680.0,684.0,1.0,3.0,,17.0,0.0,23100.0,51.4%,30.0,f,1
25000.0, 60 months,  7.35%,499.17,A,A4,Supervisor,10+ years,RENT,140000.0,Not Verified,debt_consolidation,Debt consolidation,OR,18.77,0.0,Apr-1992,705.0,709.0,0.0,38.0,,19.0,0.0,38462.0,42.9%,34.0,w,1
20000.0, 36 months,  8.39%,630.34,B,B1,Network Engineer,4 years,MORTGAGE,90000.0,Not Verified,credit_card,Credit card refinancing,CA,17.93,0.0,Mar-2004,710.0,714.0,0.0,,,7.0,0.0,15893.0,84.5%,13.0,w,0
10000.0, 36 months,  6.03%,304.36,A,A1,,,MORTGAGE,60000.0,Verified,debt_consolidation,Debt consolidation,LA,24.39,0.0,Aug-1975,765.0,769.0,0.0,,,9.0,0.0,22841.0,41.5%,18.0,f,0
12000.0, 36 months,  7.90%,375.49,A,A4,Manager,8 years,OWN,42000.0,Not Verified,credit_card,Credit card refinancing,NY,9.9,0.0,Jul-1973,735.0,739.0,0.0,,,5.0,0.0,11838.0,49.5%,9.0,w,0
3000.0, 36 months, 13.99%,102.52,C,C4,Warehouse ,7 years,RENT,30000.0,Not Verified,moving,Moving and relocation,CA,26.32,0.0,Apr-2006,705.0,709.0,0.0,,,4.0,0.0,9554.0,81%,18.0,f,0
20000.0, 60 months, 10.49%,429.78,B,B3,Sales Associate,3 years,MORTGAGE,45000.0,Source Verified,debt_consolidation,Debt consolidation,FL,16.37,0.0,Jul-2003,755.0,759.0,0.0,,,14.0,0.0,9505.0,19.2%,29.0,w,0
24000.0, 36 months, 19.42%,884.85,D,D3,Rigging Installer ,2 years,RENT,37440.0,Source Verified,debt_consolidation,Debt consolidation,PA,10.78,0.0,Sep-2010,670.0,674.0,0.0,,,7.0,0.0,9233.0,50.5%,9.0,f,1
12000.0, 36 months, 17.77%,432.45,D,D1,Menards Lumber Inc,5 years,RENT,62000.0,Not Verified,debt_consolidation,Credit,WI,6.95,0.0,Jul-2008,675.0,679.0,2.0,,,8.0,0.0,7302.0,58%,13.0,f,0
32000.0, 36 months,  7.89%,1001.15,A,A5,Mortgage Banker,5 years,MORTGAGE,138000.0,Source Verified,home_improvement,Home improvement,CT,15.1,0.0,May-1997,670.0,674.0,1.0,,26.0,13.0,1.0,44831.0,72.1%,24.0,w,0
12800.0, 60 months, 20.20%,340.55,E,E3,Info Sys Supervisor,10+ years,MORTGAGE,103000.0,Verified,debt_consolidation,Debt consolidation,AL,27.69,0.0,Feb-1999,670.0,674.0,3.0,52.0,118.0,14.0,1.0,10989.0,94.7%,45.0,w,0
14000.0, 36 months, 15.61%,489.51,D,D1,Regional Sales Manager,10+ years,MORTGAGE,170000.0,Source Verified,debt_consolidation,Debt consolidation,ND,12.98,1.0,Jun-1998,660.0,664.0,1.0,1.0,,11.0,0.0,69530.0,83.5%,35.0,w,0
7000.0, 36 months, 15.57%,244.62,C,C3,Road Car Inspector,10+ years,MORTGAGE,140000.0,Not Verified,house,Home buying,NY,22.09,6.0,Feb-1982,670.0,674.0,0.0,11.0,,21.0,0.0,66907.0,42.1%,46.0,f,1
2400.0, 36 months, 14.08%,82.12,C,C3,Director of Brand Management,< 1 year,MORTGAGE,70000.0,Source Verified,home_improvement,Home improvement,NY,3.69,2.0,Mar-1983,685.0,689.0,0.0,22.0,,11.0,0.0,538.0,8.4%,30.0,f,0
16000.0, 60 months, 20.39%,427.39,D,D4,financial service rep,4 years,RENT,38688.0,Not Verified,debt_consolidation,Debt consolidation,AL,25.25,0.0,Jun-2005,675.0,679.0,0.0,37.0,,9.0,0.0,14434.0,87.5%,29.0,w,0
35650.0, 60 months, 27.27%,1094.35,E,E5,Rental agent,10+ years,MORTGAGE,10000.0,Verified,debt_consolidation,Debt consolidation,FL,346.99,0.0,Aug-1998,720.0,724.0,0.0,,,16.0,0.0,37759.0,88.4%,19.0,w,1
28000.0, 36 months, 11.99%,929.87,B,B3,Broker,7 years,MORTGAGE,90000.0,Source Verified,debt_consolidation,Debt Loan,VA,17.77,0.0,Feb-2001,705.0,709.0,1.0,77.0,,14.0,0.0,17466.0,37.3%,39.0,f,0
15000.0, 60 months, 18.55%,385.41,E,E2,"Associate Director, Events",10+ years,RENT,55500.0,Verified,debt_consolidation,Debt consolidation,MD,13.67,3.0,Feb-2001,690.0,694.0,0.0,10.0,,19.0,0.0,3572.0,19%,25.0,f,1
17600.0, 60 months, 16.99%,437.32,D,D1,Senior Account Executive,7 years,RENT,90000.0,Source Verified,debt_consolidation,Deb Con - Credit Cards,OH,19.8,0.0,Sep-2002,670.0,674.0,0.0,,,12.0,0.0,21702.0,90.8%,33.0,f,0
10000.0, 36 months,  8.39%,315.17,B,B1,"Bartender, server",6 years,RENT,41600.0,Source Verified,debt_consolidation,Debt consolidation,CO,24.55,2.0,Jun-2005,675.0,679.0,0.0,10.0,,12.0,0.0,10182.0,66.1%,22.0,w,0
12000.0, 36 months,  6.24%,366.37,A,A2,Psychotherapist,9 years,RENT,40000.0,Source Verified,debt_consolidation,Debt consolidation,VA,15.57,0.0,Oct-1990,730.0,734.0,0.0,,,23.0,0.0,21995.0,23.4%,40.0,w,0
30000.0, 60 months, 12.69%,677.85,C,C2,Mail Carrier,10+ years,MORTGAGE,88908.0,Verified,debt_consolidation,Debt consolidation,TX,4.37,0.0,Jan-1998,715.0,719.0,1.0,,,19.0,0.0,14586.0,34.3%,44.0,w,0
12000.0, 36 months,  7.99%,375.99,A,A5,Project Executive,10+ years,MORTGAGE,92144.0,Verified,debt_consolidation,Debt consolidation,AL,3.62,2.0,Dec-1998,680.0,684.0,0.0,3.0,,7.0,0.0,7819.0,45.5%,23.0,w,0
24000.0, 36 months,  5.32%,722.76,A,A1,Senior Acct. Executive,1 year,RENT,150000.0,Source Verified,debt_consolidation,Debt consolidation,AZ,14.78,0.0,Apr-1991,730.0,734.0,0.0,45.0,,12.0,0.0,66527.0,19.8%,27.0,w,0
40000.0, 60 months, 16.95%,993.03,C,C4,Operations Senior Specialist,10+ years,MORTGAGE,53000.0,Not Verified,debt_consolidation,Debt consolidation,KS,45.49,0.0,Mar-2002,730.0,734.0,1.0,59.0,,12.0,0.0,11340.0,47.1%,27.0,w,0
35000.0, 60 months, 18.25%,893.54,E,E1,AML Compliance Associate,10+ years,RENT,85000.0,Verified,debt_consolidation,Debt consolidation,NY,1.24,0.0,Jun-1994,755.0,759.0,1.0,,,6.0,0.0,6915.0,19.6%,15.0,f,0
8400.0, 36 months, 19.99%,312.14,D,D4,Home Health Aid,1 year,RENT,24000.0,Verified,debt_consolidation,Debt consolidation,NY,7.95,1.0,May-2013,685.0,689.0,0.0,28.0,,4.0,0.0,4047.0,58%,5.0,w,0
10000.0, 36 months,  6.24%,305.31,A,A2,worker,10+ years,OWN,40000.0,Source Verified,credit_card,Credit card refinancing,NJ,14.34,0.0,May-2000,695.0,699.0,0.0,,83.0,7.0,1.0,7995.0,39.8%,11.0,w,0
21000.0, 36 months,  8.24%,660.4,B,B1,Senior Specialist,10+ years,MORTGAGE,99700.0,Source Verified,debt_consolidation,Debt consolidation,NY,11.51,4.0,May-1992,695.0,699.0,1.0,11.0,,26.0,0.0,15131.0,32.8%,53.0,f,0
7825.0, 36 months, 13.98%,267.37,C,C3,auto mech,7 years,MORTGAGE,65000.0,Not Verified,home_improvement,Home improvement,NY,3.49,0.0,Apr-2000,660.0,664.0,0.0,40.0,,7.0,0.0,19809.0,85.8%,21.0,w,0
12300.0, 36 months,  5.32%,370.42,A,A1,inside sales,10+ years,RENT,52000.0,Verified,debt_consolidation,Debt consolidation,NY,10.25,0.0,Jan-1991,795.0,799.0,0.0,,,15.0,0.0,12300.0,16.6%,24.0,f,0
35000.0, 36 months,  9.17%,1115.77,B,B2,Operations Manager,10+ years,MORTGAGE,85000.0,Verified,credit_card,Credit card refinancing,RI,20.1,1.0,Jul-1996,700.0,704.0,0.0,13.0,,3.0,0.0,23038.0,96%,18.0,f,0
18000.0, 36 months,  6.24%,549.56,A,A2,Shop Foreman,10+ years,MORTGAGE,115000.0,Not Verified,credit_card,Credit card refinancing,TX,12.66,0.0,Jun-1997,685.0,689.0,1.0,,,25.0,0.0,26368.0,41%,47.0,w,1
14000.0, 36 months,  5.32%,421.61,A,A1,Engineer,10+ years,MORTGAGE,80000.0,Source Verified,credit_card,Credit card refinancing,SC,7.43,0.0,May-1994,825.0,829.0,0.0,,,8.0,0.0,5918.0,8.5%,16.0,w,0
10800.0, 36 months, 11.99%,358.67,C,C1,"Product Manager, Gas Products",10+ years,MORTGAGE,120000.0,Verified,debt_consolidation,Debt consolidation,CO,20.69,0.0,Nov-2005,680.0,684.0,0.0,,86.0,14.0,1.0,18056.0,50%,17.0,f,0
5000.0, 36 months, 11.53%,164.96,B,B5,Controller,8 years,MORTGAGE,103500.0,Source Verified,debt_consolidation,Debt consolidation,WA,7.07,0.0,Dec-2003,695.0,699.0,1.0,,,12.0,0.0,5708.0,44.6%,42.0,f,0
3000.0, 36 months, 15.02%,104.03,C,C3,building maintainer,8 years,MORTGAGE,68000.0,Not Verified,debt_consolidation,Debt consolidation,CT,14.77,1.0,Oct-2001,740.0,744.0,0.0,5.0,,17.0,0.0,4335.0,13.8%,44.0,w,0
7200.0, 36 months, 12.99%,242.57,C,C2,auto technician,8 years,OWN,96000.0,Verified,debt_consolidation,Debt consolidation,AZ,32.84,0.0,Jul-1988,675.0,679.0,3.0,39.0,,18.0,0.0,23640.0,68.3%,37.0,f,1
10000.0, 36 months,  5.32%,301.15,A,A1,Cyber Risk Manager,1 year,MORTGAGE,145000.0,Not Verified,home_improvement,Home improvement,CA,7.76,0.0,Nov-2000,790.0,794.0,0.0,,,11.0,0.0,12459.0,19.6%,24.0,f,0
2000.0, 36 months, 13.59%,67.96,C,C2,Assistant Manager,6 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,Debt consolidation,SC,27.01,0.0,Sep-2005,665.0,669.0,0.0,,,11.0,0.0,12999.0,52.2%,33.0,w,0
12000.0, 36 months, 13.33%,406.24,C,C3,LMT,10+ years,MORTGAGE,47000.0,Source Verified,debt_consolidation,Debt consolidation,NJ,18.82,5.0,Oct-1994,675.0,679.0,1.0,18.0,,11.0,0.0,7987.0,63.9%,39.0,w,0
20050.0, 60 months, 14.33%,469.97,C,C1,Wal-Mart,10+ years,MORTGAGE,84000.0,Verified,debt_consolidation,pay off,UT,9.61,0.0,Jul-1997,715.0,719.0,0.0,,,9.0,0.0,9980.0,65.2%,26.0,f,0
15000.0, 36 months, 11.47%,494.43,B,B5,owner,6 years,RENT,70000.0,Not Verified,debt_consolidation,,NV,20.92,0.0,Aug-2003,705.0,709.0,0.0,75.0,,13.0,0.0,17061.0,27.8%,17.0,w,1
4000.0, 36 months,  7.97%,125.3,A,A5,collection speacialest,< 1 year,OWN,35000.0,Source Verified,debt_consolidation,Debt consolidation,MI,18.66,0.0,Sep-2004,715.0,719.0,0.0,,70.0,8.0,2.0,1967.0,11.8%,14.0,w,0
10000.0, 36 months, 10.99%,327.34,B,B3,QA,10+ years,OWN,40000.0,Source Verified,home_improvement,Home improvement,KS,30.03,0.0,Nov-1990,700.0,704.0,0.0,48.0,,11.0,0.0,9534.0,60.7%,40.0,f,0
12000.0, 36 months,  7.89%,375.43,A,A5,General Manager,< 1 year,OWN,55000.0,Source Verified,credit_card,Credit card refinancing,OH,33.18,0.0,Jul-1990,690.0,694.0,1.0,75.0,,18.0,0.0,12593.0,34.7%,33.0,w,0
10000.0, 36 months,  6.46%,306.31,A,A1,Director of Strategy,< 1 year,MORTGAGE,240000.0,Not Verified,debt_consolidation,Debt consolidation,OR,8.39,3.0,Mar-2009,695.0,699.0,1.0,17.0,,8.0,0.0,2048.0,8%,31.0,w,0
8000.0, 36 months, 13.99%,273.39,C,C3,Independent Beauty Consultant,10+ years,RENT,50000.0,Not Verified,debt_consolidation,Debt consolidation,AZ,34.88,0.0,Dec-1995,665.0,669.0,0.0,,80.0,12.0,1.0,8123.0,56.8%,26.0,f,0
4850.0, 60 months, 11.99%,107.87,C,C1,,,OWN,45000.0,Source Verified,credit_card,,PA,8.4,2.0,Jul-2005,670.0,674.0,0.0,9.0,,4.0,0.0,8265.0,97.2%,10.0,f,0
6000.0, 36 months,  7.35%,186.23,A,A4,customer service,3 years,RENT,39000.0,Not Verified,debt_consolidation,Debt consolidation,IL,24.28,0.0,Aug-1998,755.0,759.0,0.0,,,14.0,0.0,13719.0,25.5%,26.0,w,0
35000.0, 60 months, 13.35%,802.65,C,C2,Territory Sales Manager,6 years,MORTGAGE,80000.0,Verified,debt_consolidation,Debt consolidation,NY,20.55,0.0,Jun-2002,750.0,754.0,2.0,,,7.0,0.0,9450.0,54.9%,14.0,w,0
7000.0, 36 months, 12.74%,234.99,C,C1,Auto Technician,4 years,RENT,42000.0,Not Verified,debt_consolidation,Debt consolidation,TX,7.69,0.0,Jan-2010,665.0,669.0,1.0,,,10.0,0.0,8573.0,54%,13.0,w,0
14400.0, 60 months, 19.52%,377.68,E,E2,SSG E 6,10+ years,RENT,65000.0,Source Verified,debt_consolidation,Debt consolidation,WA,34.12,2.0,Jul-2008,660.0,664.0,3.0,13.0,,10.0,0.0,6114.0,67.2%,17.0,f,1
20000.0, 60 months, 15.59%,482.02,D,D1,Electrician,8 years,RENT,62000.0,Source Verified,debt_consolidation,Debt consolidation,VA,30.39,0.0,Oct-2001,670.0,674.0,0.0,44.0,,33.0,0.0,20648.0,75.1%,55.0,w,0
10625.0, 36 months,  8.19%,333.89,A,A4,Sr. Application Operations Engineer,5 years,MORTGAGE,135000.0,Source Verified,credit_card,Credit card refinancing,TX,17.76,0.0,Dec-2004,755.0,759.0,2.0,,,30.0,0.0,28378.0,13.3%,82.0,w,0
12000.0, 36 months, 14.64%,413.88,C,C3,truck driver,10+ years,OWN,50000.0,Verified,home_improvement,Home improvement,SC,22.4,0.0,Jul-2004,675.0,679.0,0.0,,76.0,10.0,1.0,5645.0,60.1%,22.0,f,0
5000.0, 36 months, 20.99%,188.35,E,E1,Office Manager,< 1 year,MORTGAGE,51600.0,Not Verified,major_purchase,Major purchase,AR,37.02,7.0,Oct-2005,665.0,669.0,1.0,12.0,,17.0,0.0,19349.0,77.7%,33.0,f,1
7000.0, 36 months, 12.49%,234.15,B,B5,cook,8 years,RENT,35000.0,Source Verified,debt_consolidation,Debt consolidation,NY,6.38,0.0,Dec-2005,750.0,754.0,0.0,,,3.0,0.0,1969.0,24.6%,11.0,w,0
10000.0, 36 months, 11.71%,330.76,B,B3,Sales Consultant,7 years,MORTGAGE,125000.0,Source Verified,home_improvement,Home improvement,NJ,12.23,0.0,Nov-2010,700.0,704.0,3.0,,102.0,19.0,1.0,26922.0,34.9%,31.0,w,0
6300.0, 36 months, 15.05%,218.55,C,C4,Sales,3 years,RENT,40000.0,Not Verified,debt_consolidation,Debt consolidation,KY,10.24,0.0,Jun-2011,675.0,679.0,1.0,57.0,,4.0,0.0,2054.0,31.1%,6.0,f,0
15500.0, 36 months,  6.92%,478.03,A,A4,,,MORTGAGE,54000.0,Source Verified,credit_card,Credit card refinancing,MI,15.78,0.0,Dec-1992,700.0,704.0,2.0,,21.0,10.0,2.0,10950.0,43.1%,40.0,w,0
24000.0, 36 months, 19.92%,890.95,D,D3,Manager,10+ years,MORTGAGE,52000.0,Not Verified,debt_consolidation,Debt consolidation,CA,26.56,0.0,Jun-1999,665.0,669.0,2.0,69.0,,8.0,0.0,17889.0,79.9%,13.0,w,0
38300.0, 36 months, 12.62%,1283.48,C,C1,Vice President,10+ years,MORTGAGE,122601.0,Verified,debt_consolidation,Debt consolidation,GA,34.74,0.0,Nov-1986,710.0,714.0,1.0,81.0,,19.0,0.0,49383.0,58.9%,30.0,w,0
24000.0, 36 months,  7.62%,747.88,A,A3,Sergeant First Class,10+ years,MORTGAGE,73900.0,Source Verified,debt_consolidation,Debt consolidation,CO,22.57,0.0,Dec-1997,730.0,734.0,0.0,,,12.0,0.0,33939.0,58.7%,29.0,w,0
21000.0, 60 months, 23.13%,593.57,F,F2,Sr. Mgr. Of Distribution,10+ years,MORTGAGE,98000.0,Verified,debt_consolidation,Debt consolidation,CA,24.31,0.0,Jan-1999,675.0,679.0,1.0,76.0,53.0,20.0,1.0,7435.0,38.1%,33.0,w,1
6000.0, 36 months, 12.49%,200.7,B,B4,Chiropractic Physician ,3 years,RENT,80000.0,Source Verified,debt_consolidation,Debt consolidation,OH,21.33,0.0,Aug-1998,710.0,714.0,1.0,,,23.0,0.0,24393.0,48.7%,41.0,f,0
16000.0, 36 months,  7.99%,501.31,A,A4,Owner,10+ years,MORTGAGE,95000.0,Not Verified,debt_consolidation,Debt consolidation,VA,20.73,1.0,Oct-1995,715.0,719.0,1.0,6.0,,8.0,0.0,9901.0,24.7%,25.0,f,1
12000.0, 36 months,  6.92%,370.09,A,A4,Director,4 years,MORTGAGE,68000.0,Source Verified,debt_consolidation,Debt consolidation,OH,19.04,1.0,Sep-1984,715.0,719.0,0.0,22.0,,10.0,0.0,74725.0,55.5%,19.0,w,0
16000.0, 36 months, 16.46%,566.16,C,C5,Sales,10+ years,RENT,68000.0,Source Verified,credit_card,Credit card refinancing,AK,44.76,0.0,May-2006,665.0,669.0,0.0,29.0,,31.0,0.0,33108.0,36.1%,58.0,f,1
5100.0, 36 months, 16.99%,181.81,D,D1,Housekeeping ,6 years,OWN,23000.0,Not Verified,debt_consolidation,Debt consolidation,MD,22.29,0.0,Aug-2009,710.0,714.0,0.0,,,8.0,0.0,8606.0,39.3%,9.0,w,0
10000.0, 36 months,  7.97%,313.23,A,A5,Doctor of Chiropractic,10+ years,RENT,100000.0,Not Verified,debt_consolidation,Debt consolidation,OH,37.09,0.0,Dec-1995,680.0,684.0,0.0,,,17.0,0.0,30436.0,77.6%,38.0,w,0
25000.0, 60 months, 10.47%,536.98,B,B2,Project Manager,10+ years,MORTGAGE,184000.0,Source Verified,credit_card,Credit card refinancing,CA,6.18,6.0,Jan-1981,675.0,679.0,0.0,11.0,,14.0,0.0,20778.0,43%,32.0,w,0
10000.0, 36 months,  9.44%,320.05,B,B1,Commtech 4,3 years,RENT,65000.0,Source Verified,debt_consolidation,Debt consolidation,UT,24.47,0.0,Apr-2007,720.0,724.0,1.0,,,27.0,0.0,11636.0,26.2%,36.0,f,0
12000.0, 60 months, 14.47%,282.16,C,C2,ALS WORKFLOW DIRECTOR,8 years,MORTGAGE,51000.0,Source Verified,other,Other,OK,20.45,1.0,May-2003,660.0,664.0,0.0,16.0,79.0,6.0,1.0,3782.0,54%,28.0,w,0
10000.0, 36 months,  9.16%,318.75,B,B2,general manager,1 year,RENT,75000.0,Not Verified,debt_consolidation,Debt consolidation,NC,10.12,0.0,Feb-2003,730.0,734.0,1.0,,,7.0,0.0,6982.0,30%,38.0,f,0
16000.0, 36 months, 11.44%,527.16,B,B4,Senior Sales Manager,3 years,MORTGAGE,94000.0,Verified,debt_consolidation,Debt consolidation,IL,11.8,1.0,Jul-1994,720.0,724.0,0.0,4.0,,8.0,0.0,19890.0,52.9%,24.0,w,0
6000.0, 36 months, 19.99%,222.96,E,E1,Management Ultialization Reviewer,8 years,RENT,30000.0,Verified,debt_consolidation,Debt consolidation,AZ,20.76,2.0,May-2005,670.0,674.0,1.0,12.0,,12.0,0.0,6026.0,59.7%,33.0,f,0
8400.0, 36 months, 11.47%,276.88,B,B5,Jr. Art Coordinator,1 year,RENT,33000.0,Source Verified,debt_consolidation,Debt consolidation,IL,11.75,0.0,Aug-2004,670.0,674.0,1.0,26.0,,9.0,0.0,8474.0,68.9%,35.0,f,0
3000.0, 36 months,  8.67%,94.94,B,B1,Plant Controller,2 years,MORTGAGE,106000.0,Not Verified,debt_consolidation,Debt consolidation,NY,22.54,1.0,Mar-1989,670.0,674.0,0.0,9.0,38.0,24.0,1.0,47948.0,65.2%,46.0,f,0
4800.0, 36 months, 12.99%,161.71,C,C2,,,OWN,22000.0,Verified,major_purchase,Major purchase,CA,15.67,0.0,Dec-1997,755.0,759.0,3.0,,,13.0,0.0,6732.0,16.2%,36.0,f,0
5000.0, 36 months, 11.49%,164.86,B,B5,Assistant Supervisor,6 years,RENT,40000.0,Not Verified,other,Other,PA,19.2,0.0,Sep-2002,710.0,714.0,0.0,,,10.0,0.0,2930.0,38.6%,39.0,w,1
7000.0, 36 months,  9.17%,223.16,B,B2,Administrator/Sales,6 years,OWN,38000.0,Not Verified,credit_card,Credit card refinancing,MI,18.07,0.0,Nov-1986,710.0,714.0,0.0,,89.0,13.0,1.0,8195.0,38.5%,15.0,f,0
12425.0, 36 months,  6.03%,378.17,A,A1,Administrative Nursing Supervisor,4 years,MORTGAGE,68250.0,Not Verified,credit_card,Credit card refinancing,OH,6.88,0.0,Nov-2003,720.0,724.0,1.0,,,19.0,0.0,12441.0,34.2%,34.0,w,0
24000.0, 36 months,  5.32%,722.76,A,A1,Accountant,3 years,MORTGAGE,101000.0,Source Verified,other,Other,CA,5.89,0.0,Jan-2002,685.0,689.0,0.0,,81.0,9.0,1.0,5600.0,15.6%,19.0,w,0
16000.0, 36 months, 10.91%,523.14,B,B4,CNC Sheet Metal Specialist,2 years,MORTGAGE,68000.0,Verified,debt_consolidation,Debt consolidation,MN,28.78,5.0,Jan-1982,675.0,679.0,0.0,4.0,,8.0,0.0,3434.0,98.1%,16.0,w,0
8000.0, 36 months,  9.16%,255.0,B,B2,Encapsulation machine operator ,9 years,MORTGAGE,58000.0,Not Verified,debt_consolidation,Debt consolidation,UT,25.42,1.0,Dec-1989,710.0,714.0,1.0,23.0,,12.0,0.0,4646.0,31%,34.0,w,1
